seconds_from_attack_start,attack_payload,attack_delivery,syscall,key,comm,command,proctitle,cwd,manual_label,manual_note,timestamp,event_id,anchor_phase,attack_run_id,attack_chain_id,attack_category,success,exit,exe,path,paths,uid,euid,auid,pid,ppid,tty,ses
-1.287871,recon/basic_enum,suid_exec,execve,exec,mkdir,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project_10/config docs scripts downloads temp archive logs,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300595.193,39626,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,yes,0,/usr/bin/mkdir,/usr/bin/mkdir,/usr/bin/mkdir|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,23976,15400,(none),25
-1.286871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300595.194,39627,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,23976,15400,(none),25
-1.286871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300595.194,39628,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,23976,15400,(none),25
-1.285871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,benign,,1778300595.195,39629,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,1000,1000,1000,23976,15400,(none),25
-1.285871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300595.195,39630,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,23976,15400,(none),25
-1.285871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300595.195,39631,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,23976,15400,(none),25
-1.285871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,benign,,1778300595.195,39632,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,1000,1000,1000,23976,15400,(none),25
-1.285871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300595.195,39633,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,23976,15400,(none),25
-1.285871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300595.195,39634,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,23976,15400,(none),25
-1.285871,recon/basic_enum,suid_exec,mkdir,home_activity,mkdir,,mkdir -p projects/project_10/src projects/project_10/data projects/project_10/notes projects/project_10/reports projects/project,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,benign,,1778300595.195,39635,pre_context,20260508_212317_basic_enum_YrdGDI,20260508_212317_suid_exec_dns_vandalism_9o1sm3,recon,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,/home/analyst/baseline_workload/run_20260509_041538/projects/project_10,1000,1000,1000,23976,15400,(none),25
