seconds_from_attack_start,attack_payload,attack_delivery,syscall,key,comm,command,proctitle,cwd,manual_label,manual_note,timestamp,event_id,anchor_phase,attack_run_id,attack_chain_id,attack_category,success,exit,exe,path,paths,uid,euid,auid,pid,ppid,tty,ses
-0.494092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.916,42027,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,no,-2,/usr/sbin/sshd,/var/run/nscd/socket,/var/run/nscd/socket,0,0,4294967295,24848,21008,(none),4294967295
-0.494092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.916,42028,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,no,-2,/usr/sbin/sshd,/var/run/nscd/socket,/var/run/nscd/socket,0,0,4294967295,24848,21008,(none),4294967295
-0.493092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.917,42029,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,/run/systemd/userdb/io.systemd.DynamicUser,/run/systemd/userdb/io.systemd.DynamicUser,0,0,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42030,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42031,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,1001,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42032,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42033,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42034,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42035,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,1001,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.918,42036,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,/dev/log,/dev/log,0,1001,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42037,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.918,42038,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.492092,vandalism/dns_disable,suid_exec,,,,,,,benign,,1778300600.918,42039,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,,,,,,,,,,,,
-0.486092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42040,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42041,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,1001,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42042,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42043,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42044,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42045,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,1001,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.924,42046,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,/dev/log,/dev/log,0,1001,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42047,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.924,42048,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.486092,vandalism/dns_disable,suid_exec,,,,,,,benign,,1778300600.924,42049,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,,,,,,,,,,,,
-0.458092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.952,42050,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,/run/systemd/userdb/io.systemd.DynamicUser,/run/systemd/userdb/io.systemd.DynamicUser,0,0,4294967295,24848,21008,(none),4294967295
-0.457092,vandalism/dns_disable,suid_exec,,,,,,,benign,,1778300600.953,42051,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,,,,,,,,,,,,
-0.454092,vandalism/dns_disable,suid_exec,,,,,,,benign,,1778300600.956,42052,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,,,,,,,,,,,,
-0.454092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.956,42053,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,/dev/log,/dev/log,0,0,4294967295,24848,21008,(none),4294967295
-0.453092,vandalism/dns_disable,suid_exec,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300600.957,42054,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,/run/systemd/userdb/io.systemd.DynamicUser,/run/systemd/userdb/io.systemd.DynamicUser,0,0,4294967295,24848,21008,(none),4294967295
-0.453092,vandalism/dns_disable,suid_exec,126,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.957,42055,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.453092,vandalism/dns_disable,suid_exec,,,,,,,benign,,1778300600.957,42056,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,,,,,,,,,,,,
-0.453092,vandalism/dns_disable,suid_exec,77,file_destroy,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.957,42057,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,4294967295,24848,21008,(none),4294967295
-0.452092,vandalism/dns_disable,suid_exec,write,(null),sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.958,42058,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,4,/usr/sbin/sshd,,,0,0,1001,24848,21008,(none),133
-0.452092,vandalism/dns_disable,suid_exec,114,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.958,42059,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,0,0,1001,24848,21008,(none),133
-0.452092,vandalism/dns_disable,suid_exec,113,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300600.958,42060,pre_context,20260508_212322_dns_disable_I1iKIM,20260508_212317_suid_exec_dns_vandalism_9o1sm3,vandalism,yes,0,/usr/sbin/sshd,,,1001,0,1001,24848,21008,(none),133
